clueweb12-0000tw-00-01210,"{'united states': 'http://en.wikipedia.org/wiki/United_States', 'texas': 'http://en.wikipedia.org/wiki/Texas', 'waco': 'http://en.wikipedia.org/wiki/WACO-FM', 'home': 'http://en.wikipedia.org/wiki/Heterosexuals_Organized_for_a_Moral_Environment'}"
clueweb12-0000tw-00-01211,"{'united states': 'http://en.wikipedia.org/wiki/United_States', 'oklahoma': 'http://en.wikipedia.org/wiki/Oklahoma', 'florida': 'http://en.wikipedia.org/wiki/Florida', 'cleveland': 'http://en.wikipedia.org/wiki/Cleveland_Amory', 'seattle': 'http://en.wikipedia.org/wiki/Seattle', 'iran': 'http://en.wikipedia.org/wiki/Iran', 'chicago': 'http://en.wikipedia.org/wiki/Chicago', 'american nazi party': 'http://en.wikipedia.org/wiki/American_Nazi_Party', 'boston': 'http://en.wikipedia.org/wiki/Boston', 'baltimore': 'http://en.wikipedia.org/wiki/Baltimore', 'los angeles': 'http://en.wikipedia.org/wiki/Los_Angeles', 'israel': 'http://en.wikipedia.org/wiki/Israel', 'oakland': 'http://en.wikipedia.org/wiki/Oakland,_Bracken_County,_Kentucky', 'chase bank': 'http://en.wikipedia.org/wiki/Chase_Bank', 'dayton': 'http://en.wikipedia.org/wiki/Dayton,_Alabama', 'dallas': 'http://en.wikipedia.org/wiki/Dallas', 'glasgow': 'http://en.wikipedia.org/wiki/Glasgow', 'denver': 'http://en.wikipedia.org/wiki/Denver', 'minneapolis': 'http://en.wikipedia.org/wiki/Minneapolis'}"
clueweb12-0000tw-00-01212,"{'united states': 'http://en.wikipedia.org/wiki/United_States', 'minneapolis': 'http://en.wikipedia.org/wiki/Minneapolis', 'sheamus': 'http://en.wikipedia.org/wiki/Sheamus'}"
clueweb12-0000tw-00-01213,"{'united states': 'http://en.wikipedia.org/wiki/United_States', 'virginia': 'http://en.wikipedia.org/wiki/Virginia', 'atlantic city': 'http://en.wikipedia.org/wiki/Atlantic_City,_Wyoming'}"
clueweb12-0000tw-00-01214,"{'united states': 'http://en.wikipedia.org/wiki/United_States', 'colorado': 'http://en.wikipedia.org/wiki/Colorado', 'fat': 'http://en.wikipedia.org/wiki/Fat_Lever', 'sugarland': 'http://en.wikipedia.org/wiki/The_Sugarlands'}"
clueweb12-0000tw-00-01215,"{'united states': 'http://en.wikipedia.org/wiki/United_States', 'colorado': 'http://en.wikipedia.org/wiki/Colorado'}"
clueweb12-0000tw-00-01216,"{'colorado': 'http://en.wikipedia.org/wiki/Colorado', 'united states': 'http://en.wikipedia.org/wiki/United_States'}"
clueweb12-0000tw-00-01217,"{'colorado': 'http://en.wikipedia.org/wiki/Colorado', 'united states': 'http://en.wikipedia.org/wiki/United_States'}"
clueweb12-0000tw-00-01218,"{'united states': 'http://en.wikipedia.org/wiki/United_States', 'sugarland': 'http://en.wikipedia.org/wiki/The_Sugarlands'}"
clueweb12-0000tw-00-01220,{'freddie mac': 'http://en.wikipedia.org/wiki/Freddie_Mac'}
clueweb12-0000tw-00-01223,{'freddie mac': 'http://en.wikipedia.org/wiki/Freddie_Mac'}
clueweb12-0000tw-00-01225,{'freddie mac': 'http://en.wikipedia.org/wiki/Freddie_Mac'}
clueweb12-0000tw-00-01230,{'kmart': 'http://en.wikipedia.org/wiki/Kmart'}
clueweb12-0000tw-00-01231,{'kmart': 'http://en.wikipedia.org/wiki/Kmart'}
clueweb12-0000tw-00-01237,{'dean ornish': 'http://en.wikipedia.org/wiki/Dean_Ornish'}
clueweb12-0000tw-00-01238,{'dean ornish': 'http://en.wikipedia.org/wiki/Dean_Ornish'}
clueweb12-0000tw-00-01239,{'dean ornish': 'http://en.wikipedia.org/wiki/Dean_Ornish'}
clueweb12-0000tw-00-01241,"{'mehmet oz': 'http://en.wikipedia.org/wiki/Mehmet_Oz', 'houston': 'http://en.wikipedia.org/wiki/Houston'}"
clueweb12-0000tw-00-01242,"{'japan': 'http://en.wikipedia.org/wiki/Japan', 'charlotte': 'http://en.wikipedia.org/wiki/University_of_North_Carolina_at_Charlotte', 'reuters': 'http://en.wikipedia.org/wiki/Reuters'}"
clueweb12-0000tw-00-01244,"{'urdu': 'http://en.wikipedia.org/wiki/Urdu', 'canada': 'http://en.wikipedia.org/wiki/Canada', 'doppler': 'http://en.wikipedia.org/wiki/Relativistic_Doppler_effect'}"
clueweb12-0000tw-00-01245,{'china': 'http://en.wikipedia.org/wiki/China'}
clueweb12-0000tw-00-01246,"{'bobby moore': 'http://en.wikipedia.org/wiki/Bobby_Moore', 'stephanie': 'http://en.wikipedia.org/wiki/Stephanie_(singer,_born_August_1987)', 'colorado state university': 'http://en.wikipedia.org/wiki/Colorado_State_University', 'harrisburg': 'http://en.wikipedia.org/wiki/Harrisburg,_Arkansas'}"
clueweb12-0000tw-00-01247,{'ty': 'http://en.wikipedia.org/wiki/George_Ty'}
clueweb12-0000tw-00-01248,"{'brisbane': 'http://en.wikipedia.org/wiki/Brisbane', 'australia': 'http://en.wikipedia.org/wiki/Australia', 'serbia': 'http://en.wikipedia.org/wiki/Serbia', 'america': 'http://en.wikipedia.org/wiki/America,_Illinois'}"
clueweb12-0000tw-00-01250,"{'prayer': 'http://en.wikipedia.org/wiki/Prayer_(Disturbed_song)', 'celine dion': 'http://en.wikipedia.org/wiki/Celine_Dion'}"
clueweb12-0000tw-00-01251,"{'south carolina': 'http://en.wikipedia.org/wiki/South_Carolina', 'california': 'http://en.wikipedia.org/wiki/California'}"
clueweb12-0000tw-00-01256,{'herman cain': 'http://en.wikipedia.org/wiki/Herman_Cain'}
clueweb12-0000tw-00-01260,"{'michigan': 'http://en.wikipedia.org/wiki/Michigan', 'byron york': 'http://en.wikipedia.org/wiki/Byron_York', 'minnesota': 'http://en.wikipedia.org/wiki/Minnesota', 'colorado': 'http://en.wikipedia.org/wiki/Colorado', 'missouri': 'http://en.wikipedia.org/wiki/Missouri'}"
clueweb12-0000tw-00-01263,"{'timothy noah': 'http://en.wikipedia.org/wiki/Timothy_Noah', 'john f. kennedy': 'http://en.wikipedia.org/wiki/John_F._Kennedy'}"
clueweb12-0000tw-00-01264,{'obama': 'http://en.wikipedia.org/wiki/Barack_Obama'}
clueweb12-0000tw-00-01265,"{'obama': 'http://en.wikipedia.org/wiki/Barack_Obama', 'barack obama': 'http://en.wikipedia.org/wiki/Barack_Obama'}"
clueweb12-0000tw-00-01267,"{'foster friess': 'http://en.wikipedia.org/wiki/Foster_Friess', 'obama': 'http://en.wikipedia.org/wiki/Barack_Obama'}"
clueweb12-0000tw-00-01268,"{'rick santorum': 'http://en.wikipedia.org/wiki/Rick_Santorum', 'mitt romney': 'http://en.wikipedia.org/wiki/Mitt_Romney', 'obama': 'http://en.wikipedia.org/wiki/Barack_Obama'}"
clueweb12-0000tw-00-01270,"{'andrew ferguson': 'http://en.wikipedia.org/wiki/Andrew_Ferguson', 'christopher hitchens': 'http://en.wikipedia.org/wiki/Christopher_Hitchens', 'richard dreyfuss': 'http://en.wikipedia.org/wiki/Richard_Dreyfuss', 'nation': 'http://en.wikipedia.org/wiki/Nation_(university)'}"
clueweb12-0000tw-00-01271,"{'andrew ferguson': 'http://en.wikipedia.org/wiki/Andrew_Ferguson', 'christopher hitchens': 'http://en.wikipedia.org/wiki/Christopher_Hitchens', 'richard dreyfuss': 'http://en.wikipedia.org/wiki/Richard_Dreyfuss', 'nation': 'http://en.wikipedia.org/wiki/Nation_(university)'}"
clueweb12-0000tw-00-01273,"{'michael lohan': 'http://en.wikipedia.org/wiki/Michael_Lohan', 'burger king': 'http://en.wikipedia.org/wiki/Burger_King', 'samuel larsen': 'http://en.wikipedia.org/wiki/Samuel_Larsen', 'selena gomez': 'http://en.wikipedia.org/wiki/Selena_Gomez', 'kathy griffin': 'http://en.wikipedia.org/wiki/Kathy_Griffin', 'courteney cox': 'http://en.wikipedia.org/wiki/Courteney_Cox', 'david arquette': 'http://en.wikipedia.org/wiki/David_Arquette', 'miley cyrus': 'http://en.wikipedia.org/wiki/Miley_Cyrus', 'florida': 'http://en.wikipedia.org/wiki/Florida', 'jessica simpson': 'http://en.wikipedia.org/wiki/Jessica_Simpson', 'zooey deschanel': 'http://en.wikipedia.org/wiki/Zooey_Deschanel', 'adriana lima': 'http://en.wikipedia.org/wiki/Adriana_Lima', 'adrianne curry': 'http://en.wikipedia.org/wiki/Adrianne_Curry', 'adrianne palicki': 'http://en.wikipedia.org/wiki/Adrianne_Palicki', 'aisha tyler': 'http://en.wikipedia.org/wiki/Aisha_Tyler', 'oxygen': 'http://en.wikipedia.org/wiki/Oxygen_Games', 'chord overstreet': 'http://en.wikipedia.org/wiki/Chord_Overstreet', 'amber riley': 'http://en.wikipedia.org/wiki/Amber_Riley', 'ana hickmann': 'http://en.wikipedia.org/wiki/Ana_Hickmann', 'ananda lewis': 'http://en.wikipedia.org/wiki/Ananda_Lewis', 'angelina jolie': 'http://en.wikipedia.org/wiki/Angelina_Jolie', 'anna faris': 'http://en.wikipedia.org/wiki/Anna_Faris', 'anna friel': 'http://en.wikipedia.org/wiki/Anna_Friel', 'anna kournikova': 'http://en.wikipedia.org/wiki/Anna_Kournikova', 'anna paquin': 'http://en.wikipedia.org/wiki/Anna_Paquin', 'adam sandler': 'http://en.wikipedia.org/wiki/Adam_Sandler', 'brody dalle': 'http://en.wikipedia.org/wiki/Brody_Dalle', 'brooke burke': 'http://en.wikipedia.org/wiki/Brooke_Burke', 'brooke burns': 'http://en.wikipedia.org/wiki/Brooke_Burns', 'busy philipps': 'http://en.wikipedia.org/wiki/Busy_Philipps', 'cameron diaz': 'http://en.wikipedia.org/wiki/Cameron_Diaz', 'cameron richardson': 'http://en.wikipedia.org/wiki/Cameron_Richardson', 'camilla belle': 'http://en.wikipedia.org/wiki/Camilla_Belle', 'carla campbell': 'http://en.wikipedia.org/wiki/Carla_Campbell', 'carla gugino': 'http://en.wikipedia.org/wiki/Carla_Gugino', 'carmen electra': 'http://en.wikipedia.org/wiki/Carmen_Electra', 'claudette ortiz': 'http://en.wikipedia.org/wiki/Claudette_Ortiz', 'coco lee': 'http://en.wikipedia.org/wiki/Coco_Lee', 'connie nielsen': 'http://en.wikipedia.org/wiki/Connie_Nielsen', 'daisy fuentes': 'http://en.wikipedia.org/wiki/Daisy_Fuentes', 'dania ramirez': 'http://en.wikipedia.org/wiki/Dania_Ramirez', 'danica patrick': 'http://en.wikipedia.org/wiki/Danica_Patrick', 'daniella alonso': 'http://en.wikipedia.org/wiki/Daniella_Alonso', 'danneel harris': 'http://en.wikipedia.org/wiki/Danneel_Harris', 'deanna russo': 'http://en.wikipedia.org/wiki/Deanna_Russo', 'denise richards': 'http://en.wikipedia.org/wiki/Denise_Richards', 'disney': 'http://en.wikipedia.org/wiki/Walt_Disney_Animation_Studios', 'dracula': 'http://en.wikipedia.org/wiki/Count_Dracula', 'dita von teese': 'http://en.wikipedia.org/wiki/Dita_Von_Teese', 'dominique swain': 'http://en.wikipedia.org/wiki/Dominique_Swain', 'donna feldman': 'http://en.wikipedia.org/wiki/Donna_Feldman', 'elisha cuthbert': 'http://en.wikipedia.org/wiki/Elisha_Cuthbert', 'eliza dushku': 'http://en.wikipedia.org/wiki/Eliza_Dushku', 'drew barrymore': 'http://en.wikipedia.org/wiki/Drew_Barrymore', 'amy winehouse': 'http://en.wikipedia.org/wiki/Amy_Winehouse', 'fred perry': 'http://en.wikipedia.org/wiki/Fred_Perry', 'miami': 'http://en.wikipedia.org/wiki/Miami', 'charisma carpenter': 'http://en.wikipedia.org/wiki/Charisma_Carpenter', 'charli baltimore': 'http://en.wikipedia.org/wiki/Charli_Baltimore', 'charlize theron': 'http://en.wikipedia.org/wiki/Charlize_Theron', 'chelsea handler': 'http://en.wikipedia.org/wiki/Chelsea_Handler', 'cheryl burke': 'http://en.wikipedia.org/wiki/Cheryl_Burke', 'china': 'http://en.wikipedia.org/wiki/China', 'chandra west': 'http://en.wikipedia.org/wiki/Chandra_West', 'jamie gunns': 'http://en.wikipedia.org/wiki/Jamie_Gunns', 'janet jackson': 'http://en.wikipedia.org/wiki/Janet_Jackson', 'january jones': 'http://en.wikipedia.org/wiki/January_Jones', 'jennie finch': 'http://en.wikipedia.org/wiki/Jennie_Finch', 'jennifer aniston': 'http://en.wikipedia.org/wiki/Jennifer_Aniston', 'jennifer gareis': 'http://en.wikipedia.org/wiki/Jennifer_Gareis', 'jennifer garner': 'http://en.wikipedia.org/wiki/Jennifer_Garner', 'jennifer gimenez': 'http://en.wikipedia.org/wiki/Jennifer_Gimenez', 'jennifer love hewitt': 'http://en.wikipedia.org/wiki/Jennifer_Love_Hewitt', 'christina aguilera': 'http://en.wikipedia.org/wiki/Christina_Aguilera', 'christina applegate': 'http://en.wikipedia.org/wiki/Christina_Applegate', 'christina milian': 'http://en.wikipedia.org/wiki/Christina_Milian', 'christina ricci': 'http://en.wikipedia.org/wiki/Christina_Ricci', 'carol grow': 'http://en.wikipedia.org/wiki/Carol_Grow', 'carrie underwood': 'http://en.wikipedia.org/wiki/Carrie_Underwood'}"
clueweb12-0000tw-00-01275,"{'zac efron': 'http://en.wikipedia.org/wiki/Zac_Efron', 'vanessa hudgens': 'http://en.wikipedia.org/wiki/Vanessa_Hudgens', 'emmanuelle chriqui': 'http://en.wikipedia.org/wiki/Emmanuelle_Chriqui', 'emmanuelle vaugier': 'http://en.wikipedia.org/wiki/Emmanuelle_Vaugier', 'emmy rossum': 'http://en.wikipedia.org/wiki/Emmy_Rossum', 'erica leerhsen': 'http://en.wikipedia.org/wiki/Erica_Leerhsen', 'erika christensen': 'http://en.wikipedia.org/wiki/Erika_Christensen', 'estella warren': 'http://en.wikipedia.org/wiki/Estella_Warren', 'eva green': 'http://en.wikipedia.org/wiki/Eva_Green', 'eva longoria': 'http://en.wikipedia.org/wiki/Eva_Longoria', 'eva mendes': 'http://en.wikipedia.org/wiki/Eva_Mendes'}"
clueweb12-0000tw-00-01276,"{'jamie gunns': 'http://en.wikipedia.org/wiki/Jamie_Gunns', 'janet jackson': 'http://en.wikipedia.org/wiki/Janet_Jackson', 'january jones': 'http://en.wikipedia.org/wiki/January_Jones', 'jennie finch': 'http://en.wikipedia.org/wiki/Jennie_Finch', 'jennifer aniston': 'http://en.wikipedia.org/wiki/Jennifer_Aniston', 'jennifer gareis': 'http://en.wikipedia.org/wiki/Jennifer_Gareis', 'jennifer garner': 'http://en.wikipedia.org/wiki/Jennifer_Garner', 'jennifer gimenez': 'http://en.wikipedia.org/wiki/Jennifer_Gimenez', 'jennifer love hewitt': 'http://en.wikipedia.org/wiki/Jennifer_Love_Hewitt'}"
clueweb12-0000tw-00-01277,"{'amy winehouse': 'http://en.wikipedia.org/wiki/Amy_Winehouse', 'fred perry': 'http://en.wikipedia.org/wiki/Fred_Perry', 'miami': 'http://en.wikipedia.org/wiki/Miami', 'charli baltimore': 'http://en.wikipedia.org/wiki/Charli_Baltimore', 'charlize theron': 'http://en.wikipedia.org/wiki/Charlize_Theron', 'chelsea handler': 'http://en.wikipedia.org/wiki/Chelsea_Handler', 'cheryl burke': 'http://en.wikipedia.org/wiki/Cheryl_Burke', 'china': 'http://en.wikipedia.org/wiki/China'}"
clueweb12-0000tw-00-01278,"{'courteney cox': 'http://en.wikipedia.org/wiki/Courteney_Cox', 'david arquette': 'http://en.wikipedia.org/wiki/David_Arquette', 'coco lee': 'http://en.wikipedia.org/wiki/Coco_Lee', 'connie nielsen': 'http://en.wikipedia.org/wiki/Connie_Nielsen', 'daisy fuentes': 'http://en.wikipedia.org/wiki/Daisy_Fuentes', 'dania ramirez': 'http://en.wikipedia.org/wiki/Dania_Ramirez', 'danica patrick': 'http://en.wikipedia.org/wiki/Danica_Patrick', 'daniella alonso': 'http://en.wikipedia.org/wiki/Daniella_Alonso', 'danneel harris': 'http://en.wikipedia.org/wiki/Danneel_Harris', 'deanna russo': 'http://en.wikipedia.org/wiki/Deanna_Russo', 'denise richards': 'http://en.wikipedia.org/wiki/Denise_Richards'}"
clueweb12-0000tw-00-01279,"{'miley cyrus': 'http://en.wikipedia.org/wiki/Miley_Cyrus', 'disney': 'http://en.wikipedia.org/wiki/Walt_Disney_Animation_Studios', 'dracula': 'http://en.wikipedia.org/wiki/Count_Dracula', 'dita von teese': 'http://en.wikipedia.org/wiki/Dita_Von_Teese', 'dominique swain': 'http://en.wikipedia.org/wiki/Dominique_Swain', 'donna feldman': 'http://en.wikipedia.org/wiki/Donna_Feldman', 'elisha cuthbert': 'http://en.wikipedia.org/wiki/Elisha_Cuthbert', 'eliza dushku': 'http://en.wikipedia.org/wiki/Eliza_Dushku', 'drew barrymore': 'http://en.wikipedia.org/wiki/Drew_Barrymore'}"
clueweb12-0000tw-00-01280,"{'chelsea handler': 'http://en.wikipedia.org/wiki/Chelsea_Handler', 'cheryl burke': 'http://en.wikipedia.org/wiki/Cheryl_Burke', 'china': 'http://en.wikipedia.org/wiki/China', 'christina aguilera': 'http://en.wikipedia.org/wiki/Christina_Aguilera', 'christina applegate': 'http://en.wikipedia.org/wiki/Christina_Applegate', 'christina milian': 'http://en.wikipedia.org/wiki/Christina_Milian', 'christina ricci': 'http://en.wikipedia.org/wiki/Christina_Ricci', 'chyler leigh': 'http://en.wikipedia.org/wiki/Chyler_Leigh'}"
clueweb12-0000tw-00-01281,"{'carla campbell': 'http://en.wikipedia.org/wiki/Carla_Campbell', 'carla gugino': 'http://en.wikipedia.org/wiki/Carla_Gugino', 'carmen electra': 'http://en.wikipedia.org/wiki/Carmen_Electra', 'carol grow': 'http://en.wikipedia.org/wiki/Carol_Grow', 'carrie underwood': 'http://en.wikipedia.org/wiki/Carrie_Underwood', 'chandra west': 'http://en.wikipedia.org/wiki/Chandra_West', 'charli baltimore': 'http://en.wikipedia.org/wiki/Charli_Baltimore'}"
clueweb12-0000tw-00-01283,"{'cruz': 'http://en.wikipedia.org/wiki/Ted_Cruz', 'jake ellenberger': 'http://en.wikipedia.org/wiki/Jake_Ellenberger', 'diego sanchez': 'http://en.wikipedia.org/wiki/Diego_Sanchez', 'nick diaz': 'http://en.wikipedia.org/wiki/Nick_Diaz', 'carlos condit': 'http://en.wikipedia.org/wiki/Carlos_Condit', 'tom sestito': 'http://en.wikipedia.org/wiki/Tom_Sestito', 'brandon prust': 'http://en.wikipedia.org/wiki/Brandon_Prust', 'anderson silva': 'http://en.wikipedia.org/wiki/Anderson_Silva', 'fedor emelianenko': 'http://en.wikipedia.org/wiki/Fedor_Emelianenko', 'mark epstein': 'http://en.wikipedia.org/wiki/Mark_Epstein', 'efrain escudero': 'http://en.wikipedia.org/wiki/Efrain_Escudero', 'rashad evans': 'http://en.wikipedia.org/wiki/Rashad_Evans', 'tiki ghosn': 'http://en.wikipedia.org/wiki/Tiki_Ghosn', 'gabriel gonzaga': 'http://en.wikipedia.org/wiki/Gabriel_Gonzaga', 'lyman good': 'http://en.wikipedia.org/wiki/Lyman_Good', 'gary goodridge': 'http://en.wikipedia.org/wiki/Gary_Goodridge', 'gerard gordeau': 'http://en.wikipedia.org/wiki/Gerard_Gordeau', 'dominick cruz': 'http://en.wikipedia.org/wiki/Dominick_Cruz', 'joe doerksen': 'http://en.wikipedia.org/wiki/Joe_Doerksen', 'chris dolman': 'http://en.wikipedia.org/wiki/Chris_Dolman', 'tomasz drwal': 'http://en.wikipedia.org/wiki/Tomasz_Drwal', 'todd duffee': 'http://en.wikipedia.org/wiki/Todd_Duffee', 'marvin eastman': 'http://en.wikipedia.org/wiki/Marvin_Eastman', 'yves edwards': 'http://en.wikipedia.org/wiki/Yves_Edwards', 'dan cramer': 'http://en.wikipedia.org/wiki/Dan_Cramer', 'alberto crane': 'http://en.wikipedia.org/wiki/Alberto_Crane', 'luke cummo': 'http://en.wikipedia.org/wiki/Luke_Cummo', 'mac danzig': 'http://en.wikipedia.org/wiki/Mac_Danzig', 'karen darabedyan': 'http://en.wikipedia.org/wiki/Karen_Darabedyan', 'viacheslav datsik': 'http://en.wikipedia.org/wiki/Viacheslav_Datsik', 'marcus davis': 'http://en.wikipedia.org/wiki/Marcus_Davis', 'tank abbott': 'http://en.wikipedia.org/wiki/Tank_Abbott', 'yoshihiro akiyama': 'http://en.wikipedia.org/wiki/Yoshihiro_Akiyama', 'john alessio': 'http://en.wikipedia.org/wiki/John_Alessio', 'leonard garcia': 'http://en.wikipedia.org/wiki/Leonard_Garcia', 'akihiro gono': 'http://en.wikipedia.org/wiki/Akihiro_Gono', 'philadelphia flyers': 'http://en.wikipedia.org/wiki/Philadelphia_Flyers', 'karen grigoryan': 'http://en.wikipedia.org/wiki/Karen_Grigoryan', 'kendall grove': 'http://en.wikipedia.org/wiki/Kendall_Grove', 'clay guida': 'http://en.wikipedia.org/wiki/Clay_Guida', 'jason guida': 'http://en.wikipedia.org/wiki/Jason_Guida', 'melvin guillard': 'http://en.wikipedia.org/wiki/Melvin_Guillard', 'jorge gurgel': 'http://en.wikipedia.org/wiki/Jorge_Gurgel', 'alexander gustafsson': 'http://en.wikipedia.org/wiki/Alexander_Gustafsson', 'jaime gutierrez': 'http://en.wikipedia.org/wiki/Jaime_Gutierrez', 'sonnen': 'http://en.wikipedia.org/wiki/Chael_Sonnen', 'silva': 'http://en.wikipedia.org/wiki/Silva_(footballer,_born_1981)', 'forrest griffin': 'http://en.wikipedia.org/wiki/Forrest_Griffin', 'tyson griffin': 'http://en.wikipedia.org/wiki/Tyson_Griffin'}"
clueweb12-0000tw-00-01285,"{'shane carwin': 'http://en.wikipedia.org/wiki/Shane_Carwin', 'manvel gamburyan': 'http://en.wikipedia.org/wiki/Manvel_Gamburyan', 'leonard garcia': 'http://en.wikipedia.org/wiki/Leonard_Garcia', 'tiki ghosn': 'http://en.wikipedia.org/wiki/Tiki_Ghosn'}"
clueweb12-0000tw-00-01286,"{'josh koscheck': 'http://en.wikipedia.org/wiki/Josh_Koscheck', 'ray cooper': 'http://en.wikipedia.org/wiki/Ray_Cooper', 'kit cope': 'http://en.wikipedia.org/wiki/Kit_Cope', 'dan cramer': 'http://en.wikipedia.org/wiki/Dan_Cramer', 'alberto crane': 'http://en.wikipedia.org/wiki/Alberto_Crane'}"
clueweb12-0000tw-00-01287,"{'john cholish': 'http://en.wikipedia.org/wiki/John_Cholish', 'danny castillo': 'http://en.wikipedia.org/wiki/Danny_Castillo', 'mitch clarke': 'http://en.wikipedia.org/wiki/Mitch_Clarke', 'dan henderson': 'http://en.wikipedia.org/wiki/Dan_Henderson', 'ed herman': 'http://en.wikipedia.org/wiki/Ed_Herman', 'heath herring': 'http://en.wikipedia.org/wiki/Heath_Herring'}"
clueweb12-0000tw-00-01288,"{'lamont peterson': 'http://en.wikipedia.org/wiki/Lamont_Peterson', 'las vegas': 'http://en.wikipedia.org/wiki/Las_Vegas', 'keith hackney': 'http://en.wikipedia.org/wiki/Keith_Hackney', 'matt hamill': 'http://en.wikipedia.org/wiki/Matt_Hamill', 'volk han': 'http://en.wikipedia.org/wiki/Volk_Han', 'antoni hardonk': 'http://en.wikipedia.org/wiki/Antoni_Hardonk', 'dan hardy': 'http://en.wikipedia.org/wiki/Dan_Hardy'}"
clueweb12-0000tw-00-01289,"{'ohio': 'http://en.wikipedia.org/wiki/Ohio_Bobcats', 'matt bishop': 'http://en.wikipedia.org/wiki/Matt_Bishop', 'noboru asahi': 'http://en.wikipedia.org/wiki/Noboru_Asahi', 'ryan bader': 'http://en.wikipedia.org/wiki/Ryan_Bader', 'josh barnett': 'http://en.wikipedia.org/wiki/Josh_Barnett'}"
clueweb12-0000tw-00-01290,"{'donald cerrone': 'http://en.wikipedia.org/wiki/Donald_Cerrone', 'yves edwards': 'http://en.wikipedia.org/wiki/Yves_Edwards', 'luiz azeredo': 'http://en.wikipedia.org/wiki/Luiz_Azeredo', 'ryan bader': 'http://en.wikipedia.org/wiki/Ryan_Bader', 'josh barnett': 'http://en.wikipedia.org/wiki/Josh_Barnett', 'phil baroni': 'http://en.wikipedia.org/wiki/Phil_Baroni'}"
